Hostname,Agent UUID,Status,Status Reason,Last Reported,Last User,Operating System,Sysmon,IP Address,Mac Address,Version,Containment Driver,VDI State
HOSRSSQTSM13,26792f89-84e9-431d-a7c1-bcfaf59fec42,Offline (3 hours),,2024-07-19 05:52:00 +0000 UTC,svc_oms,Microsoft Windows Server 2019,,172.17.125.80,00:50:56:8f:38:02,2023-02_138,disabled,None
DAP2LASPDM01,e4577fa3-2ade-4101-8316-a630c6a8b8ce,Offline (4 hours),,2024-07-19 05:01:24 +0000 UTC,frederloadm,Microsoft Windows Server 2016,13.31,172.20.38.67,00:50:56:9c:33:81,2023-02_138,disabled,None
DASTOBKPDM14,72828852-d9d7-4e58-bbf8-157fcedc23a3,Offline (4 hours),,2024-07-19 05:03:35 +0000 UTC,svc_wfa_backup,Microsoft Windows Server 2016,,172.20.38.60,00:50:56:9c:24:61,2023-02_138,disabled,None
5CG2077TPB,128af6bc-5ec5-4601-8079-7cedd1a13c50,Offline (9 hours),,2024-07-18 23:25:58 +0000 UTC,wigginme,Microsoft Windows 10,,192.168.0.205,c4:bd:e5:7e:44:1a,2023-02_138,disabled,None
HOGENASDVM05,2d4f2c49-fe35-40d8-8285-b6bf4a90615b,Offline (3 hours),,2024-07-19 05:38:10 +0000 UTC,,Microsoft Windows Server 2012 R2,13.31,172.17.22.91,00:50:56:9c:89:f8,2023-02_138,disabled,None
5CG21574Y2,cdab84fd-0a60-4e94-b23a-5a94f1dc7955,Offline (12 hours),,2024-07-18 20:31:09 +0000 UTC,keilmanc,Microsoft Windows 10,13.31,10.64.17.23,00:93:37:e1:ca:df,2023-02_138,disabled,None
5CG212F742,b4f27662-685c-4cfd-8e5c-8f7584b988ec,Offline (11 hours),,2024-07-18 21:12:53 +0000 UTC,christlc,Microsoft Windows 10,13.31,"10.33.32.21, 10.200.6.20","80:3f:5d:08:3a:77, 08:8e:90:3b:a5:f1",2023-02_138,disabled,None
5CG3012PCB,88394115-a1c2-43c3-afa9-28ace49124c8,Offline (11 hours),,2024-07-18 21:19:50 +0000 UTC,calvor,Microsoft Windows 10,13.31,10.200.8.47,30:89:4a:67:6e:4d,2023-02_138,disabled,None
5CG212F7TR,daa4fbcc-e453-44cd-b5af-5bbc54129b70,Offline (11 hours),,2024-07-18 21:55:28 +0000 UTC,byersm,Microsoft Windows 10,13.31,"10.33.96.44, 10.200.10.48","e8:ea:6a:4d:5e:ac, 10:a5:1d:05:f3:d9",2023-02_138,disabled,None
5CG3012PM4,6c79aa3f-d9cd-4489-9a49-984ff6eb477f,Offline (0 hours),,2024-07-19 08:06:54 +0000 UTC,rosass,Microsoft Windows 10,13.31,192.168.11.163,8c:17:59:e2:d2:d1,2023-02_138,disabled,None
5CG2402CYR,bdd92227-d7cb-4663-be9a-be734bebc261,Offline (11 hours),,2024-07-18 21:29:26 +0000 UTC,pattillp,Microsoft Windows 10,13.31,"192.168.26.145, 192.168.1.211","00:05:9a:3c:7a:00, 58:ce:2a:54:b6:9f",2023-02_138,disabled,None
5CG2077TY8,c82c5d81-5b89-49d9-aaf8-fd7fbae1b8b2,Offline (7 hours),,2024-07-19 01:48:57 +0000 UTC,smithand,Microsoft Windows 10,13.31,"192.168.27.8, 192.168.1.219","00:05:9a:3c:7a:00, 60:a5:e2:1e:2c:06",2023-02_138,disabled,None
5CG3012PHN,df7cd00c-44cf-4744-b935-64f913aab744,Offline (12 hours),,2024-07-18 20:56:23 +0000 UTC,wlosinsd,Microsoft Windows 10,13.31,"10.33.32.31, 10.200.2.31","7c:4d:8f:31:d6:de, 30:89:4a:67:b4:a2",2023-02_138,disabled,None
5CG2402CTM,f4ea622c-76e3-4618-a70f-7cfc5073e99e,Offline (12 hours),,2024-07-18 20:56:52 +0000 UTC,MCDONIEK,Microsoft Windows 10,13.31,10.200.14.29,58:ce:2a:55:36:06,2023-02_138,disabled,None
5CG21575H2,3f511e55-d79d-4dd2-8ab0-9b7428a34b9c,Offline (2 days),,2024-07-16 13:03:23 +0000 UTC,preauxm,Microsoft Windows 10,13.31,172.20.10.4,00:93:37:e0:ce:eb,2023-02_138,disabled,None
5CG3107L26,6e0145f1-7c3a-408e-9147-1651deb8a1e2,Offline (23 hours),,2024-07-18 09:06:36 +0000 UTC,tobiaso,Microsoft Windows 10,13.31,192.168.50.127,f4:c8:8a:44:50:ac,2023-02_138,disabled,None
WDVDIAPTSPDM11,075d9254-de19-487e-84fb-807b82b19f30,Offline (3 hours),,2024-07-19 05:29:54 +0000 UTC,svc_BISTestCustomDev,Microsoft Windows 10,13.31,172.20.50.104,00:50:56:b2:1b:1a,2023-02_138,disabled,None
5CG3012PLH,20f99ec1-28b5-4e32-b291-d67b26f24a0e,Offline (11 hours),,2024-07-18 21:20:08 +0000 UTC,macakanm,Microsoft Windows 10,13.31,"10.33.16.64, 10.200.10.50","e8:ea:6a:4d:57:c0, 30:89:4a:67:6e:34",2023-02_138,disabled,None
5CD142GPXN,7f6a6091-fcaa-48fd-96cd-c404d73be51b,Offline (11 hours),,2024-07-18 21:44:55 +0000 UTC,Cranfilb,Microsoft Windows 10,13.31,"10.33.96.16, 10.200.0.63","80:3f:5d:08:35:34, 7c:70:db:10:b1:16",2023-02_138,disabled,None
5CG2077GN4,6c14f5c5-c431-48c2-9eea-9e6a2a4e4df6,Offline (1 day),,2024-07-17 22:22:58 +0000 UTC,Washingv,Microsoft Windows 10,13.31,10.200.4.28,c4:bd:e5:7f:6a:a7,2023-02_138,disabled,None
HOWLVSSDVM02,c41bd286-618c-4e3d-ae94-cf55d391f872,Offline (3 hours),,2024-07-19 05:38:22 +0000 UTC,svc_pce,Microsoft Windows Server 2019,13.31,172.17.124.218,00:50:56:8a:1a:2f,2023-02_138,disabled,None
5CG3107KSM,d40cd07b-bfd7-439f-a7ed-67ffbc8c8a0d,Offline (13 hours),,2024-07-18 19:25:22 +0000 UTC,weeksb,Microsoft Windows 10,13.31,"172.21.42.59, 172.21.48.67","e0:73:e7:57:d6:04, f4:c8:8a:44:50:b1",2023-02_138,disabled,None
5CG2402C74,73c4089e-9a47-4086-be4f-95caffc4be1e,Offline (10 hours),,2024-07-18 22:48:28 +0000 UTC,haqmale,Microsoft Windows 10,13.31,"172.29.144.1, 10.200.12.49","00:15:5d:0d:5f:55, 58:ce:2a:55:da:1b",2023-02_138,disabled,None
5CG3107L22,55b88a20-85e9-4745-a15f-0699fdc2069f,Offline (15 hours),,2024-07-18 17:50:20 +0000 UTC,tratthes,Microsoft Windows 10,13.31,"172.21.42.39, 172.21.48.50","e0:73:e7:57:b6:31, f4:c8:8a:44:50:2f",2023-02_138,disabled,None
5CG3107KSS,57cfbc17-7146-490e-bdfc-f1e94f6035aa,Offline (4 hours),,2024-07-19 04:52:22 +0000 UTC,hernande,Microsoft Windows 10,13.31,10.0.0.94,f4:c8:8a:44:4e:f4,2023-02_138,disabled,None
5CG2402CMJ,e80cb760-47ad-47e7-85ce-ba47032d8d79,Offline (0 hours),,2024-07-19 08:19:47 +0000 UTC,matthead,Microsoft Windows 10,13.31,172.20.10.2,58:ce:2a:57:42:98,2023-02_138,disabled,None
5CG3107KV0,7b5f3555-bae7-4101-a92a-cd86b292fbd6,Offline (16 hours),,2024-07-18 16:43:09 +0000 UTC,mooreja,Microsoft Windows 10,13.31,10.0.0.206,f4:c8:8a:44:52:28,2023-02_138,disabled,None
5CG3012PBW,fb9a9dc1-392f-4948-8f3f-788f185aa891,Offline (1 day),,2024-07-17 18:41:46 +0000 UTC,kalafutj,Microsoft Windows 10,13.31,"192.168.27.26, 192.168.1.153","00:05:9a:3c:7a:00, 30:89:4a:67:58:54",2023-02_138,disabled,None
5CG3107L1Y,978e8ffb-7b45-45bc-a65b-b82796ea6fdb,Offline (1 day),,2024-07-18 01:50:17 +0000 UTC,lanthied,Microsoft Windows 10,13.31,172.20.10.8,f4:c8:8a:42:d6:dc,2023-02_138,disabled,None
5CG3120GNY,d3b44626-c389-471e-8703-4cfba120eaad,Offline (11 hours),,2024-07-18 21:15:18 +0000 UTC,ronemoum,Microsoft Windows 10,13.31,"10.33.32.26, 10.200.4.26","e0:73:e7:58:58:87, 30:89:4a:f9:a6:9b",2023-02_138,disabled,None
5CG3107L1S,10c74fcc-2cc5-409e-a9dc-cf704755bb5d,Offline (1 day),,2024-07-17 20:21:38 +0000 UTC,mazurb,,13.31,192.168.1.54,f4:c8:8a:44:50:34,2023-02_138,disabled,None
5CG3120GPK,20336a42-f6c4-4fc8-92e5-d858faed378d,Offline (11 hours),,2024-07-18 21:32:02 +0000 UTC,mccartym,Microsoft Windows 10,13.31,"10.33.64.33, 10.200.8.39","80:3f:5d:08:35:cc, 30:89:4a:df:4d:1e",2023-02_138,disabled,None
5CG3120GPN,ca202c38-563a-493a-95ae-90f4195fdf41,Offline (9 hours),,2024-07-18 23:13:16 +0000 UTC,kuhla,Microsoft Windows 10,13.31,10.200.2.14,30:89:4a:f8:00:b6,2023-02_138,disabled,None
5CG3120G9J,fee13c77-b5bb-4ccd-8d07-481c7ec75097,Offline (12 hours),,2024-07-18 20:54:31 +0000 UTC,hollare,Microsoft Windows 10,13.31,"10.33.16.40, 10.200.6.24","e0:73:e7:58:58:52, 30:89:4a:de:b8:f4",2023-02_138,disabled,None
5CG3107KV6,9757b0d3-72d5-4fc3-94ad-105b7d244872,Offline (1 day),,2024-07-18 02:03:54 +0000 UTC,gilld,Microsoft Windows 10,13.31,192.168.1.30,f4:c8:8a:44:4d:69,2023-02_138,disabled,None
5CG3120GNP,14cafe88-9d55-46c9-a587-f324886db7d7,Offline (10 hours),,2024-07-18 22:22:50 +0000 UTC,artzb,Microsoft Windows 10,13.31,"10.33.96.28, 10.200.2.40","80:3f:5d:08:13:ed, 30:89:4a:f7:b8:0e",2023-02_138,disabled,None
5CG3107KTM,135ac53a-2a3e-4020-bcf5-853ad7822db7,Offline (1 day),,2024-07-17 16:41:27 +0000 UTC,grigsbyc,Microsoft Windows 10,13.31,192.168.12.148,f4:c8:8a:44:40:62,2023-02_138,disabled,None
5CG3107L2J,9afbac21-86bb-474d-88a7-d9ca42cb4a0d,Offline (13 hours),,2024-07-18 19:45:29 +0000 UTC,lampherj,Microsoft Windows 10,13.31,192.168.1.179,30:89:4a:f7:45:81,2023-02_138,disabled,None
5CG3120GNT,0076cf29-7168-4b4e-88c9-57c01a87870f,Offline (13 hours),,2024-07-18 19:56:14 +0000 UTC,gilleyl,Microsoft Windows 10,13.31,"10.33.80.29, 10.200.6.12","e8:ea:6a:4d:5d:21, f4:c8:8a:43:14:80",2023-02_138,disabled,None
5CG3107KTH,794de92e-1932-4d89-b3fd-f4410aba124f,Offline (13 hours),,2024-07-18 19:16:42 +0000 UTC,parrishf,Microsoft Windows 10,13.31,"172.21.42.26, 172.21.48.39","e0:73:e7:57:c6:b7, f4:c8:8a:44:52:3c",2023-02_138,disabled,None
5CG3120GCZ,317b2be5-cb46-451d-9b7e-4ff591c418f8,Offline (8 hours),,2024-07-19 01:01:04 +0000 UTC,richand,Microsoft Windows 10,13.31,"192.168.27.220, 192.168.1.19","00:05:9a:3c:7a:00, 30:89:4a:f7:e4:a0",2023-02_138,disabled,None
5CG3120GD6,620ac592-f70f-48e9-b744-3c3e5690bad8,Offline (2 days),,2024-07-16 20:38:46 +0000 UTC,backsb,Microsoft Windows 10,13.31,"192.168.27.219, 172.20.10.9","00:05:9a:3c:7a:00, 30:89:4a:f8:00:52",2023-02_138,disabled,None
5CG3107KTR,5b38cd56-2f41-48ed-9a3c-f2c20b815d54,Offline (15 hours),,2024-07-18 17:42:12 +0000 UTC,remickj,Microsoft Windows 10,13.31,192.168.0.21,f4:c8:8a:44:50:5c,2023-02_138,disabled,None
5CG3120GDP,90ec9a09-609a-4f8a-9245-a1977e829da3,Offline (12 hours),,2024-07-18 20:40:39 +0000 UTC,wrightti,Microsoft Windows 10,13.31,"10.33.80.30, 10.200.12.18","e8:ea:6a:4d:3b:59, 30:89:4a:f7:f5:44",2023-02_138,disabled,None
5CG3120G9S,46d3a7fe-237e-46bc-894e-081625ca6713,Offline (12 hours),,2024-07-18 20:45:19 +0000 UTC,someram,Microsoft Windows 10,13.31,"10.33.128.52, 10.200.0.15","e0:73:e7:57:07:6e, f4:c8:8a:42:f5:c2",2023-02_138,disabled,None
5CG3120G91,42a28db4-931b-40fd-b14d-7644c20be609,Offline (12 hours),,2024-07-18 20:57:41 +0000 UTC,sabillse,Microsoft Windows 10,13.31,10.33.48.29,80:3f:5d:08:72:7d,2023-02_138,disabled,None
5CG3107L25,16ee2ae3-66bc-48ff-900d-341c727e24d0,Offline (12 hours),,2024-07-18 20:20:25 +0000 UTC,fagerj,Microsoft Windows 10,13.31,"172.21.42.43, 172.21.48.37","e0:73:e7:57:b6:73, f4:c8:8a:44:4d:af",2023-02_138,disabled,None
5CG3120GP4,665ac614-ff04-489f-bc16-6c29b18735ed,Offline (12 hours),,2024-07-18 20:25:47 +0000 UTC,khatrim,Microsoft Windows 10,13.31,"192.168.26.245, 192.168.1.13","00:05:9a:3c:7a:00, f4:c8:8a:42:89:e3",2023-02_138,disabled,None
5CG3120GNN,c4643e4f-4ebf-4d0d-bd5c-2cc36769a72a,Offline (11 hours),,2024-07-18 21:21:41 +0000 UTC,waggonec,Microsoft Windows 10,13.31,10.33.48.25,80:3f:5d:08:33:d3,2023-02_138,disabled,None
5CG215757Y,ef0739b8-6261-4209-8ccf-0c63a0f5e07a,Offline (3 hours),,2024-07-19 05:31:33 +0000 UTC,waltersr,Microsoft Windows 10,13.31,10.67.11.52,00:93:37:dd:7f:98,2023-02_138,disabled,None
5CG30335DY,59636057-9f71-4c9e-b2e3-b34d8c4b91fd,Offline (1 hour),,2024-07-19 07:31:38 +0000 UTC,killougc,Microsoft Windows 10,13.31,192.168.0.105,a0:29:42:a9:34:18,2023-02_138,disabled,None
5CG30335GY,3cbb0d81-850a-4fcd-8d9f-93950ed532e2,Offline (7 hours),,2024-07-19 01:22:03 +0000 UTC,criled,Microsoft Windows 10,13.31,"192.168.27.228, 192.168.40.31","00:05:9a:3c:7a:00, a0:29:42:a9:7a:9f",2023-02_138,disabled,None
5CG30335H0,194e3cab-e71b-4fa4-8fd0-3598cce4f1c7,Offline (11 hours),,2024-07-18 21:35:57 +0000 UTC,mcguireh,Microsoft Windows 10,13.31,10.0.0.148,a0:29:42:a9:29:c3,2023-02_138,disabled,None
5CG30335G7,38ab0669-d64a-486f-8fe4-0b81dfdb901d,Offline (1 day),,2024-07-17 21:37:41 +0000 UTC,johnsoca,Microsoft Windows 10,13.31,"192.168.26.76, 192.168.52.188","00:05:9a:3c:7a:00, a0:29:42:a9:2a:04",2023-02_138,disabled,None
5CG30335FT,01c7d872-a7d0-4ca9-9e44-0f980119cb5b,Offline (16 hours),,2024-07-18 16:47:03 +0000 UTC,diasd,Microsoft Windows 10,13.31,172.20.10.2,a0:29:42:a9:c3:42,2023-02_138,disabled,None
5CG30335GB,c1f4c254-e1f0-440a-b241-fc95c99e6076,Offline (0 hours),,2024-07-19 08:13:41 +0000 UTC,birdl,Microsoft Windows 10,13.31,172.20.10.4,a0:29:42:a9:c3:29,2023-02_138,disabled,None
5CG30335F4,112ea64d-1015-4f96-9ff3-e39a9c5cfc75,Offline (19 hours),,2024-07-18 13:07:37 +0000 UTC,Blizzato,Microsoft Windows 10,13.31,"10.68.19.13, 10.68.21.11","7c:4d:8f:39:9b:6b, a0:29:42:af:b3:7e",2023-02_138,disabled,None
5CG21576C4,da437f66-8e4c-4d00-9c3e-0aab21983b96,Offline (3 hours),,2024-07-19 05:07:04 +0000 UTC,smithroy,Microsoft Windows 10,13.31,"192.168.27.3, 192.168.254.24","00:05:9a:3c:7a:00, 00:93:37:ef:03:c1",2023-02_138,disabled,None
2CTTA63118,982e582e-ceef-460c-b05e-167afe3b7997,Offline (13 hours),,2024-07-18 19:58:41 +0000 UTC,boumaw,Microsoft Windows 10,13.31,10.69.21.34,2c:0d:a7:cd:2f:67,2023-02_138,disabled,None
2JTTA85023,4a636a83-3d1f-4679-9749-1108987e8d53,Offline (15 hours),,2024-07-18 17:28:12 +0000 UTC,stahlb,Microsoft Windows 10,13.31,10.69.21.30,64:d6:9a:37:85:d9,2023-02_138,disabled,None
5CG2113KWP,6ba6a5a1-8bd2-45fb-ab72-3340f9d38149,Offline (11 hours),,2024-07-18 21:11:10 +0000 UTC,Scottte,Microsoft Windows 10,13.31,"10.33.48.67, 10.200.14.33","80:3f:5d:08:5d:83, 7c:21:4a:0d:5d:95",2023-02_138,disabled,None
5CG30335DX,bdc424a4-219c-4bc2-a1fe-1e4c00dee42a,Offline (1 day),,2024-07-17 16:16:32 +0000 UTC,BonnellS,Microsoft Windows 10,13.31,192.168.1.35,06:4f:26:55:92:90,2023-02_137,disabled,None
5CG30335H1,4bdf7aa6-41da-4968-939b-991add3df4bf,Offline (16 hours),,2024-07-18 16:32:50 +0000 UTC,mcgahenb,Microsoft Windows 10,13.31,"192.168.27.187, 192.168.86.246","00:05:9a:3c:7a:00, a0:29:42:a9:25:1d",2023-02_138,disabled,None
5CG2152962,0da74386-767d-45ee-821f-c009cbc409d6,Offline (16 hours),,2024-07-18 16:30:04 +0000 UTC,butkiea,Microsoft Windows 10,13.31,"172.21.42.42, 172.21.48.61","84:69:93:9b:d9:e9, 70:a8:d3:59:26:71",2023-02_138,disabled,None
5CG30335GT,9c08f603-7e22-4c77-8a4d-df32182c5117,Offline (2 days),,2024-07-17 07:23:06 +0000 UTC,hughesd,Microsoft Windows 10,13.31,"192.168.26.217, 192.168.4.25","00:05:9a:3c:7a:00, a0:29:42:a9:b6:40",2023-02_138,disabled,None
5CG30335H5,1c81dd90-fa11-48d7-810d-84d74cb77755,Offline (2 days),,2024-07-16 22:47:22 +0000 UTC,coucha,Microsoft Windows 10,13.31,192.168.1.170,66:ab:26:87:a3:ab,2023-02_138,disabled,None
5CG30335GV,6e27b551-45c3-4fbb-8086-8c743fb36e6f,Offline (14 hours),,2024-07-18 18:44:29 +0000 UTC,stanleyd,Microsoft Windows 10,13.31,172.20.10.2,a0:29:42:a9:25:09,2023-02_138,disabled,None
5CG2113LDZ,ce8e0cd9-e3cf-4b4f-9f9a-a090f6b99821,Offline (8 hours),,2024-07-19 00:49:09 +0000 UTC,shotweldadm,Microsoft Windows 10,13.31,192.168.1.78,20:c1:9b:a5:8e:17,2023-02_138,disabled,None
5CG3022130,9cfa05c5-edad-439e-ba94-caa27a4a49f8,Offline (5 hours),,2024-07-19 03:38:46 +0000 UTC,dugganr,Microsoft Windows 10,13.31,192.168.1.179,a0:29:42:b7:e2:d8,2023-02_138,disabled,None
5CG2113ML2,71773264-c373-4ba6-9b17-b138cb605b4a,Offline (11 hours),,2024-07-18 21:10:50 +0000 UTC,cooperi,Microsoft Windows 10,13.31,"192.168.26.130, 10.0.0.90","00:05:9a:3c:7a:00, 7c:21:4a:05:13:97",2023-02_138,disabled,None
5CG21661M0,9280e193-089c-4b18-ad2d-030da1f3133b,Offline (13 hours),,2024-07-18 19:14:43 +0000 UTC,umbrellw,Microsoft Windows 10,13.31,10.69.24.206,b0:3c:dc:c6:de:9b,2023-02_138,disabled,None
5CG2166400,3447c832-8d88-4d69-8886-816c11a47bce,Offline (12 hours),,2024-07-18 20:25:10 +0000 UTC,mccoys,Microsoft Windows 10,13.31,10.69.24.224,b0:3c:dc:ad:23:c5,2023-02_138,disabled,None
5CG216625Z,58fa8f86-c33a-4585-95cb-96fcedd707b0,Offline (1 hour),,2024-07-19 07:59:00 +0000 UTC,lodenc,Microsoft Windows 10,13.31,192.168.1.164,b0:3c:dc:ad:23:89,2023-02_138,disabled,None
5CG2402D6Y,1b6070f7-8741-4110-b842-cbe1353439fb,Offline (11 hours),,2024-07-18 22:02:14 +0000 UTC,moorec,Microsoft Windows 10,13.31,"10.65.26.10, 10.65.18.10","38:ca:84:58:6a:2d, 58:ce:2a:54:c7:7a",2023-02_138,disabled,None
5CG21661MF,af9f7196-b31f-49ec-83d5-498de274d758,Offline (4 hours),,2024-07-19 04:27:53 +0000 UTC,flemiaar,Microsoft Windows 10,13.31,10.69.21.25,b0:3c:dc:c6:a1:6a,2023-02_138,disabled,None
5CG21663ZS,56a586a7-eced-4ef2-a9d5-9db73731f28b,Offline (12 hours),,2024-07-18 20:51:09 +0000 UTC,brownjac,Microsoft Windows 10,13.31,"192.168.24.40, 192.168.1.72","00:05:9a:3c:7a:00, b0:3c:dc:ad:23:ac",2023-02_138,disabled,None
5CG2402CL6,e491057e-1195-4c84-b5af-2459a482531b,Offline (1 day),,2024-07-17 20:50:06 +0000 UTC,woodb,Microsoft Windows 10,13.31,10.200.14.36,58:ce:2a:54:f0:38,2023-02_138,disabled,None
5CG3012PCF,1a90e926-9b2e-4b71-bfc9-1a2c1a90c98a,Offline (2 days),,2024-07-16 22:00:02 +0000 UTC,klavanm,Microsoft Windows 10,13.31,"192.168.26.212, 10.200.4.60","00:05:9a:3c:7a:00, 30:89:4a:67:af:2a",2023-02_138,disabled,None
5CG2152963,27d340b1-de3e-4bfe-bd95-9fa8eda05c5a,Offline (11 hours),,2024-07-18 21:11:26 +0000 UTC,Granthad,Microsoft Windows 10,13.31,10.33.80.57,e8:ea:6a:4d:5c:9e,2023-02_138,disabled,None
5CG3107KSP,bc9c4481-1aed-4dac-9cf7-b4a00fcf503c,Offline (9 hours),,2024-07-18 23:31:47 +0000 UTC,dundaj,Microsoft Windows 10,13.31,172.20.10.3,f4:c8:8a:44:50:6b,2023-02_138,disabled,None
5CG2402C7K,d5b61d9c-a282-403e-b418-40bc38dd139b,Offline (2 days),,2024-07-16 15:09:06 +0000 UTC,ezellr,Microsoft Windows 10,13.31,10.65.26.22,80:3f:5d:08:70:f0,2023-02_138,disabled,None
5CG215760D,815bf0ac-f663-4bdf-8543-30b92e3b2151,Offline (0 hours),,2024-07-19 08:19:13 +0000 UTC,browerg,Microsoft Windows 10,13.31,"192.168.27.21, 192.168.1.87","00:05:9a:3c:7a:00, 00:93:37:ef:04:ac",2023-02_138,disabled,None
5CG3120GCX,f41ebeb9-f570-448d-8c03-18a49378aa48,Offline (11 hours),,2024-07-18 21:21:56 +0000 UTC,ramireci,Microsoft Windows 10,13.31,10.200.0.42,30:89:4a:f7:ff:f8,2023-02_138,disabled,None
5CG2402C47,493f66f5-4ba4-4c08-a844-223068d7575b,Offline (12 hours),,2024-07-18 20:36:40 +0000 UTC,larak,Microsoft Windows 10,13.31,"10.33.96.94, 10.200.0.17","80:3f:5d:08:30:a6, e0:d0:45:83:89:66",2023-02_138,disabled,None
5CG21577Q4,6b04c712-977e-4164-9cc6-a53764b03ece,Offline (11 hours),,2024-07-18 21:08:55 +0000 UTC,Kalerw,Microsoft Windows 10,13.31,10.65.18.30,bc:6e:e2:6a:8c:ef,2023-02_138,disabled,None
5CG2402BXM,ec34d366-8eac-4172-a3b9-bdfec6550219,Offline (6 hours),,2024-07-19 02:36:29 +0000 UTC,monkje,Microsoft Windows 10,13.31,192.168.1.66,58:ce:2a:57:2e:39,2023-02_138,disabled,None
5CD142GPZ9,1aaf16ed-78a3-4157-8707-8e73774027bb,Offline (13 hours),,2024-07-18 19:52:26 +0000 UTC,thomasj,Microsoft Windows 10,13.31,"172.21.42.36, 172.21.48.46","e8:ea:6a:4d:5e:54, 7c:70:db:0e:4c:0f",2023-02_138,disabled,None
5CG3120GNJ,9bd50a11-f38e-4228-857b-fe7d46f20e82,Offline (4 hours),,2024-07-19 04:17:45 +0000 UTC,appg,Microsoft Windows 10,13.31,10.0.0.155,f4:c8:8a:42:71:ba,2023-02_138,disabled,None
5CG2077TPF,d73566a5-a81e-4755-85c0-ae68cd3e557a,Offline (10 hours),,2024-07-18 22:56:04 +0000 UTC,dampiers,Microsoft Windows 10,13.31,"10.33.80.36, 10.200.6.71","e8:ea:6a:4d:5c:f0, c4:bd:e5:7d:3f:6b",2023-02_138,disabled,None
5CG1392VQW,5b725fb0-2d2e-4e80-899a-4036bec808a3,Offline (12 hours),,2024-07-18 20:05:44 +0000 UTC,schaeffz,Microsoft Windows 10,13.31,"10.33.96.19, 10.200.14.20","80:3f:5d:08:5e:74, 6c:94:66:4a:ae:de",2023-02_138,disabled,None
5CG30335F8,91fe91f5-e37a-49b2-89ec-6c98db602d85,Offline (17 hours),,2024-07-18 15:12:20 +0000 UTC,jenkinma,Microsoft Windows 10,13.31,"192.168.27.20, 192.168.254.168","00:05:9a:3c:7a:00, a0:29:42:af:a5:78",2023-02_138,disabled,None
5CG2373QW9,c5fa329b-f95b-4a5f-86e8-fad474eb1731,Offline (11 hours),,2024-07-18 21:14:40 +0000 UTC,atkinsa,Microsoft Windows 10,13.31,10.69.21.60,e0:d0:45:84:c2:13,2023-02_138,disabled,None
5CG215754Y,ab2ef36c-b948-4aa3-b8cf-3ef4d7eb3153,Offline (14 hours),,2024-07-18 18:43:41 +0000 UTC,fulkniea,Microsoft Windows 10,13.31,172.20.10.10,00:93:37:dd:7f:61,2023-02_138,disabled,None
5CG2113LF3,552bd57b-f206-429f-9566-af29152566fd,Offline (18 hours),,2024-07-18 14:58:35 +0000 UTC,daviss,Microsoft Windows 10,,192.168.24.37,00:05:9a:3c:7a:00,2023-02_138,disabled,None
5CG3107L2T,8328d195-c391-4f30-857e-dbcc27f7ed1f,Offline (13 hours),,2024-07-18 19:42:03 +0000 UTC,wallacer,Microsoft Windows 10,13.31,"172.21.42.73, 172.21.48.30","7c:4d:8f:ed:fa:80, 30:89:4a:f7:a3:5a",2023-02_138,disabled,None
5CG2402CYX,383a529f-df1f-4209-84a1-6e5569c141f1,Offline (4 hours),,2024-07-19 05:05:18 +0000 UTC,hallj,Microsoft Windows 10,13.31,192.168.1.124,58:ce:2a:55:df:2f,2023-02_138,disabled,None
5CG30335H8,461be690-2687-4d97-ac67-ef91b947f8fe,Offline (12 hours),,2024-07-18 20:52:17 +0000 UTC,westma,Microsoft Windows 10,13.31,10.68.17.16,7c:4d:8f:35:f9:1e,2023-02_138,disabled,None
5CG30335GP,40d043f0-1f8f-4cc3-b47c-b5223b26d3c7,Offline (3 hours),,2024-07-19 06:04:55 +0000 UTC,hallste,Microsoft Windows 10,13.31,192.168.168.14,a0:29:42:a9:29:af,2023-02_138,disabled,None
5CG2113KWB,6ba706ad-34dd-4897-acd1-f257f7d92e81,Offline (11 hours),,2024-07-18 21:22:12 +0000 UTC,gaspardj,Microsoft Windows 10,13.31,"10.33.96.64, 10.200.4.17","e8:ea:6a:4d:5d:32, 7c:21:4a:0c:51:ac",2023-02_138,disabled,None
5CG2113L2Z,dd86153f-f600-4554-8daa-31ddd08bccce,Offline (6 hours),,2024-07-19 02:49:23 +0000 UTC,krouttek,Microsoft Windows 10,13.31,192.168.1.126,20:c1:9b:a3:79:ce,2023-02_138,disabled,None
5CG2152BD2,392988d0-a10b-4687-b793-599691db1504,Offline (11 hours),,2024-07-18 21:38:46 +0000 UTC,daranl,Microsoft Windows 10,13.31,"10.33.48.23, 10.200.0.66","e8:ea:6a:4d:57:03, 70:a8:d3:58:71:86",2023-02_138,disabled,None
5CG2290S8M,dee8aa8b-143b-46fc-bbf2-93f61190f69e,Offline (11 hours),,2024-07-18 21:48:16 +0000 UTC,buenok,Microsoft Windows 10,13.31,10.33.96.23,e8:ea:6a:4d:3b:58,2023-02_138,disabled,None
5CG2402C7T,fb591552-d77d-4340-9831-a0f218a111da,Offline (8 hours),,2024-07-19 01:04:55 +0000 UTC,jacobsa,Microsoft Windows 10,13.31,172.16.0.199,58:ce:2a:55:e7:90,2023-02_138,disabled,None
